	paperId	title	abstract	venue	publicationDate	authors
59	c7a1202726442872de207ea62c2223a392afcde2	ChatGPT : Un robot conversationnel peut-il enseigner ?	Câ€™est le phÃ©nomÃ¨ne numÃ©rique de la fin 2022 : ChatGPT. Cet outil conversationnel qui utilise lâ€™Intelligence Artificielle est encore en phase de test et se prÃ©sente comme Â« Optimizing Language Models for Dialogue Â». Issu des travaux de OpenAI, il est spectaculaire. Il est mÃªme tellement spectaculaire que la maison mÃ¨re de Google a annoncÃ© un Â« code rouge Â» pour ne pas se faire dÃ©passer par ce futur tueur de clics !	Management &amp; Data Science		[{'authorId': '49509218', 'name': 'B. Quinio'}, {'authorId': '2769534', 'name': 'Marc Bidan'}]
60	518ef9a2ec3093a06e879b2395ca448ab90d06d6	Philosophical Questions Concerning the Anthropocene and the Plasticene to ChatGPT and the Moderate Perspectives Derived from Their Responses	ChatGPT, an AI (artificial intelligence) model developed by OpenAI was posed various philosophical questions about the Anthropocene and the Plasticene. The model opined that the naming of the Anthropocene holds significance, that the term Plasticene accurately encapsulates contemporary realities, that the expansion of the concept, such as through the lens of plastic ecology, will foster further study, that plastic rocks are important from the perspective of the Earthâ€™s environment, and that although no one sees the Anthropocene in the traditional sense, future scientists may glean insights into the impacts of humankindâ€™s activities from geological samples. From these moderate responses, we may have the utility to modify our opinions and create opportunities for novel anthropological questions.	Journal of Research in Philosophy and History	2/3/2023	[{'authorId': '10721764', 'name': 'S. Furukuma'}]
61	e619bd3335496021e237ac186023bfe44d47104a	La percepciÃ³n de la Inteligencia Artificial en contextos educativos tras el lanzamiento de ChatGPT: disrupciÃ³n o pÃ¡nico	El aÃ±o 2022 ha finalizado con una de esas innovaciones tecnolÃ³gicas que tienen un comportamiento difÃ­cil de predecir, un cisne negro, acaparando la atenciÃ³n en los medios de comunicaciÃ³n tradicionales y los medios digitales. Efectivamente, se trata de ChatGPT. Si bien la inteligencia artificial ya venÃ­a ocupando un lugar destacado en diversas noticias, aunque muchas veces enmascarada bajo otras diversas acepciones, el fenÃ³meno ChatGPT ha vuelto a poner en primera plana esta disciplina, asÃ­ como sus efectos, tanto positivos como negativos, en nuestra sociedad. Las reacciones a su lanzamiento, sobre todo influidas por su facilidad de acceso y uso, estÃ¡n siendo de lo mÃ¡s variadas, yendo del entusiasmo de los innovadores y adoptadores tempranos hasta el terror casi apocalÃ­ptico propio de la pelÃ­cula Terminator. De las mÃºltiples aplicaciones de esta herramienta, el mayor debate estÃ¡ centrÃ¡ndose en sus implicaciones en la EducaciÃ³n y en la Academia, por su tremenda potencia para generar textos que perfectamente podrÃ­an pasar por creaciones humanas. Estamos en los albores de una tecnologÃ­a que ha pasado de ser una herramienta de juguete a presentar su candidatura a convertirse en una innovaciÃ³n disruptiva. Que lo consiga o no dependerÃ¡ de muchos factores, pero si no es esta serÃ¡ otra similar. Negarlo o prohibirlo no servirÃ¡ absolutamente de nada para parar el efecto tsunami que ya ha comenzado. Por todo ello, primero hay que entender estas tecnologÃ­as basadas en modelos de lenguaje y conocer tanto sus beneficios como sus puntos dÃ©biles, ademÃ¡s de lo que realmente suponen para un sector de actividad especÃ­fico, como puede ser la EducaciÃ³n. DespuÃ©s de conocer la tecnologÃ­a y la herramienta, se estarÃ­a en condiciones de utilizar (o no) su potencial y de prevenir o detectar sus posibles efectos perniciosos, seguramente cambiando y adaptando procesos que probablemente se tengan muy arraigados y que, por tanto, obliguen a salir de la zona de confort, lo que siempre es causa de resistencia al cambio y de reacciones extremas que, normalmente, no van a parar el camino de una tecnologÃ­a hacia su meseta de productividad cuando esta llegue a ser parte cotidiana de una mayorÃ­a suficiente de usuarios, mÃ¡xime cuando ademÃ¡s se trata de herramientas transversales que van a contagiar sus patrones de uso entre los diferentes dominios de aplicaciÃ³n.	Education in the Knowledge Society (EKS)	2/6/2023	[{'authorId': '1399864025', 'name': 'F. GarcÃ­a-PeÃ±alvo'}]
62	ffa13df31597b8952af56a2a1bea719726422724	ChatGpt: Open Possibilities		Iraqi Journal for Computer Science and Mathematics	1/18/2023	[]
63	9460f9fbc532416c8ec39591577032a5fa4a79b3	ChatGPT: Bullshit spewer or the end of traditional assessments in higher education?		1	1/25/2023	[]
64	ea8c37b949545aa600d1f9410c0040098848dbca	A conversation with ChatGPT on the role of computational systems biology in stem cell research		Stem Cell Reports	1/1/2023	[{'authorId': '3284810', 'name': 'P. Cahan'}, {'authorId': '5746516', 'name': 'B. Treutlein'}]
65	b465f197feb976140b40fe059101c8d5b4439645	Daily briefing: ChatGPT listed as author on research papers.		Nature	1/20/2023	[{'authorId': '82335473', 'name': 'Flora Graham'}]
66	2db2ccb54f68ab20edc5ae94eceb1cc16359e142	OpenAI ChatGPT Generated Results: Similarity Index of Artificial Intelligence-Based Contents		SSRN Electronic Journal		[{'authorId': '72433942', 'name': 'R. J. Ventayen'}]
67	a99df4187e94a842504759eaa61ce864a31f30a3	A Computer Wrote this Paper: What ChatGPT Means for Education, Research, and Writing		SSRN Electronic Journal		[{'authorId': '120912545', 'name': 'Leah M. Bishop'}]
68	283ecf85ba901865303f37a2c9f6206d266e5019	ChatGPT: evolution or revolution?		Medicine, Health care and Philosophy	1/19/2023	[{'authorId': '2354377', 'name': 'B. Gordijn'}, {'authorId': '50377385', 'name': 'H. Have'}]
69	29243fe762ff627bff2d4f34f44cfcaa0afce3fd	ChatGPT and the Future of Medical Writing.		Radiology	2/2/2023	[{'authorId': '2150472791', 'name': 'S. Biswas'}]
70	4973b3f6289b55548a9d65b30ae490fc4eae4811	Economics of ChatGPT: A Labor Market View on the Occupational Impact of Artificial Intelligence		SSRN Electronic Journal		[]
71	68752232bfc7036d76d23bb5be28b45f02a84bfd	I Asked a ChatGPT to Write an Editorial About How We Can Incorporate Chatbots Into Neurosurgical Research and Patient Careâ€¦.		Neurosurgery	2/9/2023	[{'authorId': '1398085200', 'name': 'R. Dâ€™Amico'}, {'authorId': '16427284', 'name': 'T. White'}, {'authorId': '2167140767', 'name': 'Harshal A. Shah'}, {'authorId': '36923028', 'name': 'D. Langer'}]
72	819f91874cfa43335401cddedd02b8cfc1c2b84f	Mathematical Capabilities of ChatGPT	,	ArXiv	1/31/2023	[{'authorId': '2127069744', 'name': 'Simon Frieder'}, {'authorId': '2151791007', 'name': 'Luca Pinchetti'}, {'authorId': '117074363', 'name': 'Ryan-Rhys Griffiths'}, {'authorId': '148237421', 'name': 'Tommaso Salvatori'}, {'authorId': '1690572', 'name': 'Thomas Lukasiewicz'}, {'authorId': '2203427985', 'name': 'Philipp Christian Petersen'}, {'authorId': '2203426491', 'name': 'Alexis Chevalier'}, {'authorId': '20611061', 'name': 'J. Berner'}]
73	ce4f78d38e5ae6b3b8361016b2fbb173deb64b8e	Letter to Editor: NLP systems such as ChatGPT cannot be listed as an author because these cannot fulfill widely adopted authorship criteria.	This letter to the editor suggests adding a technical point to the new editorial policy expounded by Hosseini et al. on the mandatory disclosure of any use of natural language processing (NLP) systems, or generative AI, in writing scholarly publications. Such AI systems should naturally also be forbidden from being named as authors, because they would not have fulfilled prevailing authorship guidelines (such as the widely adopted ICMJE authorship criteria).	Accountability in Research	2/7/2023	[{'authorId': '1404000950', 'name': 'N. S. Yeo-Teh'}, {'authorId': '5195691', 'name': 'B. Tang'}]
74	aab413673beaa1e2f1176351356c40be8ffef9e2	To ChatGPT or not to ChatGPT? The Impact of Artificial Intelligence on Academic Publishing.		The Pediatric Infectious Disease Journal	2/9/2023	[{'authorId': '143739014', 'name': 'N. Curtis'}]
75	c4d96dfef7b67ea371354b416d1e458aa65f8177	Is ChatGPT Leading Generative AI? What is Beyond Expectations?		SSRN Electronic Journal		[{'authorId': '30528739', 'name': 'Ã–mer AydÄ±n'}, {'authorId': '40631192', 'name': 'Enis Karaarslan'}]
76	0c51893d25117c39a9e84c1e021ce4a23970f011	The Usefulness and Challenges of Chatbots for Accounting Professionals: Application On ChatGPT		SSRN Electronic Journal		[{'authorId': '120966380', 'name': 'Hashem Alshurafat'}]
77	4b16838eace10cad525641b3568ecedebe12495b	Chatgpt's Scientific Writings: A Case Study on Traffic Safety		SSRN Electronic Journal		[{'authorId': '14936984', 'name': 'Boniphace Kutela'}, {'authorId': '2204047232', 'name': 'Kelvin Msechu'}, {'authorId': '2109619283', 'name': 'Subasish Das'}, {'authorId': '51057895', 'name': 'E. Kidando'}]
78	9ed2cc3ae5ceb9f67b27ebc00ee3fc7d54bcc35d	de gutenberg à chatgpt: le défi de l'université numérique	Le but de ce texte est de mieux cerner lâ€™ampleur du dÃ©fi que pose le monde numÃ©rique au milieu universitaire et de proposer quelques idÃ©es pouvant alimenter la rÃ©flexion des universitaires dans cette dÃ©marche dâ€™adaptation au monde numÃ©rique. Lâ€™impact de la rÃ©volution numÃ©rique sur le monde de lâ€™Ã©ducation universitaire peut se rÃ©sumer Ã  ceci : dans un monde numÃ©rique, les connaissances sont accessibles Ã  tous et, somme toute Ã  trÃ¨s faibles coÃ»ts alors que le niveau et les types de compÃ©tences requises pour Ã©voluer dans un monde numÃ©rique sont plus complexes. Lâ€™universitÃ© a perdu son quasi-monopole dans la transmission des connaissances et elle nâ€™a pas encore Ã©tabli pleinement son rÃ´le, pourtant indispensable, dans lâ€™acquisition des nouvelles compÃ©tences. Lâ€™universitÃ© est Ã©galement menacÃ©e dans sa capacitÃ© historique dâ€™attirer, de retenir et de promouvoir les artisans du monde de demain qui sont de plus en plus actifs dans les Ã©cosystÃ¨mes animÃ©s et mÃªme souvent contrÃ´lÃ©s par les grands gagnants industriels de la rÃ©volution numÃ©rique. Une rÃ©flexion et une discussion sâ€™imposent. Le monde numÃ©rique Ã©tant un monde de donnÃ©es, dâ€™information et de savoir, ce monde ne peut Ãªtre que le monde naturel de la communautÃ© des professeurs, des maÃ®tres, des chercheurs et des Ã©tudiants. La numÃ©risation de lâ€™Ã©ducation est une chance unique pour le rendre plus accessible au plus grand nombre.		1/1/2023	[{'authorId': '114543655', 'name': 'Henri-Paul Rousseau'}]
79	b80ca93c790b80a4c26e9987a6acbf35598d70c1	CALL FOR PAPERS: Written by AI: How do AI Chatbots like ChatGPT change business as we know it?		Business Horizons	2/1/2023	[{'authorId': '1786178', 'name': 'Jan H. Kietzmann'}, {'authorId': '145382458', 'name': 'L. Pitt'}]
80	0b1c6e2f2a04496dac42bd562f518a0f7415b31f	ChatGPT passing USMLE shines a spotlight on the flaws of medical education		PLOS Digital Health	2/9/2023	[{'authorId': None, 'name': 'Amarachi B. Mbakwe'}, {'authorId': None, 'name': 'Ismini Lourentzou'}, {'authorId': '143605744', 'name': 'L. Celi'}, {'authorId': None, 'name': 'Oren J. Mechanic'}, {'authorId': None, 'name': 'Alon Dagan'}]
81	d9a03504f8c5c61e57db8b294e64d7b8eacc5879	Acute Pulmonary Edema After Hyperbaric Oxygen Treatment: A Case Report Written With ChatGPT Assistance		Cureus	2/7/2023	[{'authorId': '2008797835', 'name': 'Haris M Akhter'}, {'authorId': '47511413', 'name': 'J. Cooper'}]
82	d8459994ffc42e6ac021e47cfa840e144d42e354	Information Literacy, Data Literacy, Privacy Literacy, and ChatGPT: Technology Literacies Align with Perspectives on Emerging Technology Adoption within Communities		SSRN Electronic Journal		[{'authorId': '2000639769', 'name': 'Brady D. Lund'}, {'authorId': '75067375', 'name': 'Daniel A. Agbaji'}]
83	affa9b63f95fa2bb07e2f6bf3d4cfeaaa4eb0aea	The Transparency of Science with ChatGPT and the Emerging Artificial Intelligence Language Models: Where Should Medical Journals Stand?	<jats:p>N/a.</jats:p>	Acta MÃ©dica Portuguesa	2/9/2023	[{'authorId': '2062985447', 'name': 'Helena Donato'}, {'authorId': '2205313999', 'name': 'Pedro Escada'}, {'authorId': '2205310885', 'name': 'Tiago Villanueva'}]
84	51a7f466057e94b81f8d1b3e15c86586f77f4f2b	Is ChatGPT a Good Tool for T&CM Students in Studying Pharmacology?		SSRN Electronic Journal		[{'authorId': '71936868', 'name': 'Saima Nisar'}, {'authorId': '2057319891', 'name': 'Muhammad Shahzad Aslam'}]
85	5f996fd3592478b6923590ed5347d6206357e95a	What ChatGPT and generative AI mean for science		Nature	2/1/2023	[{'authorId': '1413934873', 'name': 'Chris Stokel-Walker'}, {'authorId': '46619889', 'name': 'Richard van Noorden'}]
86	82fae381ef38793dacfbf7c188b7e1aebdc47590	Can ChatGPT Be Useful for Understanding Transportation Issues? An Exploratory Study		SSRN Electronic Journal		[{'authorId': '2117094467', 'name': 'Junghwan Kim'}, {'authorId': '2144727663', 'name': 'Jinhyung Lee'}]
87	eb21b2d1e82c7ec6f78f43e5eb4692456bf3e21e	ChatGPT: five priorities for research		Nature	2/1/2023	[{'authorId': '51140547', 'name': 'E. A. V. van Dis'}, {'authorId': '119315380', 'name': 'J. Bollen'}, {'authorId': '2067166918', 'name': 'W. Zuidema'}, {'authorId': '8457319', 'name': 'R. van Rooij'}, {'authorId': '38196528', 'name': 'C. Bockting'}]
88	e895220a07df035c558eb7fd2d2bcd1621c710cb	Some initial lessons from using ChatGPT and what I will tell my Macroeconomics students			1/1/2023	[{'authorId': '2202694461', 'name': 'Stefania Paredes Fuentes'}]
89	024fee7fa8037178e4ead71baa41304e85512bfe	ChatGPT Intimates a Tantalizing Future; Its core LLM is Organized on Multiple Levels; and it has Broken the Idea of Thinking, Version 2		SSRN Electronic Journal		[{'authorId': '3195738', 'name': 'W. Benzon'}]
90	f27dd152582b9da3c3a879025eceaebbf2a50752	Chatting about ChatGPT: How May AI and GPT Impact Academia and Libraries?		SSRN Electronic Journal		[{'authorId': '66673215', 'name': 'B. Lund'}, {'authorId': '2203795113', 'name': 'Wang Ting'}]
91	c216e56e1a01c521866bcf07d9761258c42f3e46	Generating scholarly content with ChatGPT: ethical challenges for medical publishing.		The Lancet Digital Health	2/1/2023	[{'authorId': '3622189', 'name': 'M. Liebrenz'}, {'authorId': '48348811', 'name': 'R. Schleifer'}, {'authorId': '3537371', 'name': 'A. Buadze'}, {'authorId': '3578748', 'name': 'D. Bhugra'}, {'authorId': '2116709192', 'name': 'Alexander Smith'}]
92	1f44ed0ca7f292837b80a3d380d4fa6abfc4821f	The AI Race is on! Google's Bard and Openai's Chatgpt Head to Head: An Opinion Article		SSRN Electronic Journal		[{'authorId': '119376922', 'name': 'Md. Saidur Rahaman'}, {'authorId': '2205069004', 'name': 'M. M. T. Ahsan'}, {'authorId': '2169454118', 'name': 'Nishath Anjum'}, {'authorId': '123819114', 'name': 'M. M. Rahman'}, {'authorId': '150228087', 'name': 'Md. Nafizur Rahman'}]
93	fb3ae396115127f2d57260b260cf78effcc0a0eb	Analysis of ChatGPT Tool to Assess the Potential of its Utility for Academic Writing in Biomedical Domain		Biology Engineering Medicine and Science Reports	1/5/2023	[{'authorId': '2204943125', 'name': 'Arun HS Kumar'}]
94	20da6ad1068a8a609daa5ab16af3afc62e5f2b89	ChatGPT Is Shaping the Future of Medical Writing but Still Requires Human Judgment.		Radiology	2/2/2023	[{'authorId': '2091400886', 'name': 'F. Kitamura'}]
95	12594b6afe01461384d2856d2bf44f1cf8533e3e	ChatGPT and the Rise of Large Language Models: The New AI-Driven Infodemic Threat in Public Health		SSRN Electronic Journal		[{'authorId': '2205347297', 'name': 'Luigi De Angelis'}, {'authorId': '2205346894', 'name': 'Francesco Baglivo'}, {'authorId': '1796283117', 'name': 'G. Arzilli'}, {'authorId': '2205346229', 'name': 'Gaetano Pierpaolo Privitera'}, {'authorId': '1681278', 'name': 'P. Ferragina'}, {'authorId': '34623838', 'name': 'A. Tozzi'}, {'authorId': '2402646', 'name': 'C. Rizzo'}]
96	86525cf1961a876cbca92c3dbb228da8201595fa	Democratizing Financial Knowledge with ChatGPT by OpenAI: Unleashing the Power of Technology		SSRN Electronic Journal		[{'authorId': '2204312702', 'name': 'Thomas Yue'}, {'authorId': '2187372354', 'name': 'David Au'}, {'authorId': '2204329476', 'name': 'Chi Chung Au'}, {'authorId': '92809033', 'name': 'Kwansai Iu'}]
97	6fbfceb15b4b9e70de475f8aa1a9a1ec12a9d851	Can ChatGPT Pass the Life Support Exams without Entering the American Heart Association Course?		Resuscitation	2/1/2023	[{'authorId': None, 'name': 'Nino FijaÄko'}, {'authorId': None, 'name': 'Lucija Gosak'}, {'authorId': None, 'name': 'Gregor Å tiglic'}, {'authorId': '2205432229', 'name': 'Christopher T. Picard'}, {'authorId': None, 'name': 'Matthew John Douma'}]
98	d91bd7bdea31775302a8a0b997b6d67bf20ac297	Can ChatGPT Write a Good Boolean Query for Systematic Review Literature Search?	Systematic reviews are comprehensive reviews of the literature for a highly focused research question. These reviews are often treated as the highest form of evidence in evidence-based medicine, and are the key strategy to answer research questions in the medical field. To create a high-quality systematic review, complex Boolean queries are often constructed to retrieve studies for the review topic. However, it often takes a long time for systematic review researchers to construct a high quality systematic review Boolean query, and often the resulting queries are far from effective. Poor queries may lead to biased or invalid reviews, because they missed to retrieve key evidence, or to extensive increase in review costs, because they retrieved too many irrelevant studies. Recent advances in Transformer-based generative models have shown great potential to effectively follow instructions from users and generate answers based on the instructions being made. In this paper, we investigate the effectiveness of the latest of such models, ChatGPT, in generating effective Boolean queries for systematic review literature search. Through a number of extensive experiments on standard test collections for the task, we find that ChatGPT is capable of generating queries that lead to high search precision, although trading-off this for recall. Overall, our study demonstrates the potential of ChatGPT in generating effective Boolean queries for systematic review literature search. The ability of ChatGPT to follow complex instructions and generate queries with high precision makes it a valuable tool for researchers conducting systematic reviews, particularly for rapid reviews where time is a constraint and often trading-off higher precision for lower recall is acceptable.	ArXiv	2/3/2023	[{'authorId': '2146514461', 'name': 'Shuai Wang'}, {'authorId': '8842143', 'name': 'Harrisen Scells'}, {'authorId': '1783566', 'name': 'B. Koopman'}, {'authorId': '1692855', 'name': 'G. Zuccon'}]
99	688786138c179a7cb3e9565dd99f7630320e6beb	Whoâ€™s Afraid of ChatGPT? An Examination of ChatGPTâ€™s Implications for Legal Writing		SSRN Electronic Journal		[{'authorId': '2174089984', 'name': 'Ashley B. Armstrong'}]
100	12594b6afe01461384d2856d2bf44f1cf8533e3e	ChatGPT and the Rise of Large Language Models: The New AI-Driven Infodemic Threat in Public Health		SSRN Electronic Journal		[{'authorId': '2205347297', 'name': 'Luigi De Angelis'}, {'authorId': '2205346894', 'name': 'Francesco Baglivo'}, {'authorId': '1796283117', 'name': 'G. Arzilli'}, {'authorId': '2205346229', 'name': 'Gaetano Pierpaolo Privitera'}, {'authorId': '1681278', 'name': 'P. Ferragina'}, {'authorId': '34623838', 'name': 'A. Tozzi'}, {'authorId': '2402646', 'name': 'C. Rizzo'}]
101	51a7f466057e94b81f8d1b3e15c86586f77f4f2b	Is ChatGPT a Good Tool for T&CM Students in Studying Pharmacology?		SSRN Electronic Journal		[{'authorId': '71936868', 'name': 'Saima Nisar'}, {'authorId': '2057319891', 'name': 'Muhammad Shahzad Aslam'}]
102	20da6ad1068a8a609daa5ab16af3afc62e5f2b89	ChatGPT Is Shaping the Future of Medical Writing but Still Requires Human Judgment.		Radiology	2/2/2023	[{'authorId': '2091400886', 'name': 'F. Kitamura'}]
103	c216e56e1a01c521866bcf07d9761258c42f3e46	Generating scholarly content with ChatGPT: ethical challenges for medical publishing.		The Lancet Digital Health	2/1/2023	[{'authorId': '3622189', 'name': 'M. Liebrenz'}, {'authorId': '48348811', 'name': 'R. Schleifer'}, {'authorId': '3537371', 'name': 'A. Buadze'}, {'authorId': '3578748', 'name': 'D. Bhugra'}, {'authorId': '2116709192', 'name': 'Alexander Smith'}]
104	fb3ae396115127f2d57260b260cf78effcc0a0eb	Analysis of ChatGPT Tool to Assess the Potential of its Utility for Academic Writing in Biomedical Domain		Biology Engineering Medicine and Science Reports	1/5/2023	[{'authorId': '2204943125', 'name': 'Arun HS Kumar'}]
105	affa9b63f95fa2bb07e2f6bf3d4cfeaaa4eb0aea	The Transparency of Science with ChatGPT and the Emerging Artificial Intelligence Language Models: Where Should Medical Journals Stand?	<jats:p>N/a.</jats:p>	Acta MÃ©dica Portuguesa	2/9/2023	[{'authorId': '2062985447', 'name': 'Helena Donato'}, {'authorId': '2205313999', 'name': 'Pedro Escada'}, {'authorId': '2205310885', 'name': 'Tiago Villanueva'}]
106	ce4f78d38e5ae6b3b8361016b2fbb173deb64b8e	Letter to Editor: NLP systems such as ChatGPT cannot be listed as an author because these cannot fulfill widely adopted authorship criteria.	This letter to the editor suggests adding a technical point to the new editorial policy expounded by Hosseini et al. on the mandatory disclosure of any use of natural language processing (NLP) systems, or generative AI, in writing scholarly publications. Such AI systems should naturally also be forbidden from being named as authors, because they would not have fulfilled prevailing authorship guidelines (such as the widely adopted ICMJE authorship criteria).	Accountability in Research	2/7/2023	[{'authorId': '1404000950', 'name': 'N. S. Yeo-Teh'}, {'authorId': '5195691', 'name': 'B. Tang'}]
107	2be2eb28a010c86dd29d3faae8c8ef359b4d8e7b	'Letâ€™s Have a Chat': Principles for the Effective Application of ChatGPT and Large Language Models in the Practice of Forensic Accounting		SSRN Electronic Journal		[{'authorId': '49883815', 'name': 'Daniel A. Street'}, {'authorId': '2279218', 'name': 'Joseph H. Wilck'}]
108	6fbfceb15b4b9e70de475f8aa1a9a1ec12a9d851	Can ChatGPT Pass the Life Support Exams without Entering the American Heart Association Course?		Resuscitation	2/1/2023	[{'authorId': None, 'name': 'Nino FijaÄko'}, {'authorId': None, 'name': 'Lucija Gosak'}, {'authorId': None, 'name': 'Gregor Å tiglic'}, {'authorId': '2205432229', 'name': 'Christopher T. Picard'}, {'authorId': None, 'name': 'Matthew John Douma'}]
109	992be993d9dba7000b0a415a44c5e43042fe2452	ChatGPT for (Finance) Research: The Bananarama Conjecture		SSRN Electronic Journal	1/1/2023	[{'authorId': '145985638', 'name': 'M. Dowling'}, {'authorId': '144647699', 'name': 'B. Lucey'}]
110	cc141e7a0ca2d90eadbf1b422926355f53a8513b	A Note about Story Grammars in ChatGPT		SSRN Electronic Journal		[{'authorId': '3195738', 'name': 'W. Benzon'}]
111	0995fc83865e03a592c21bd5f21ef15f9b3012d1	ChatGPT by OpenAI: The End of Litigation Lawyers?		SSRN Electronic Journal		[{'authorId': '92809033', 'name': 'Kwansai Iu'}, {'authorId': '2190336752', 'name': 'Vanessa Man-Yi Wong'}]
112	c141baa361ae64d45764142f8eb7cdff14991933	Issues in the 3rd year of the COVID-19 pandemic, including computer-based testing, study design, ChatGPT, journal metrics, and appreciation to reviewers.		Journal of Educational Evaluation for Health Professions	1/31/2023	[{'authorId': '143918822', 'name': 'Sun Huh'}]
113	74a566203838f3883879b0312cc5947894a687ae	Exploring ChatGPT for information of cardiopulmonary resuscitation.		Resuscitation	2/1/2023	[{'authorId': '5470412', 'name': 'Chiwon Ahn'}]
114	2c663df7e633d641f01885aa8ffb7d4262c13d96	Use of ChatGPT in Academic Publishing: A Rare Case of Seronegative Systemic Lupus Erythematosus in a Patient With HIV Infection		Cureus	2/4/2023	[{'authorId': '49494539', 'name': 'Naveen Manohar'}, {'authorId': None, 'name': 'Shruthi S Prasad'}]
115	44137f25d7f66e5fb4569e53fb20b8203e754f61	Should Artificial Intelligent (AI) Agents be Your Co-author? Arguments in favour, informed by ChatGPT		SSRN Electronic Journal		[{'authorId': '48098302', 'name': 'M. Polonsky'}, {'authorId': '2091755175', 'name': 'Jeffrey L. Rotman'}]
116	669e09e5a911e2ea70ade1962f39e3b276724fde	ChatGPT can find and fix the bugs in computer code		New Scientist	2/1/2023	[{'authorId': '1413934873', 'name': 'Chris Stokel-Walker'}]
117	d410f915eeb9c92a2970568338804261f1377331	ChatGPT or Human? Detect and Explain. Explaining Decisions of Machine Learning Model for Detecting Short ChatGPT-generated Text	a machine learning	ArXiv	1/30/2023	[{'authorId': '2203427954', 'name': "Sandra Mitrovi'c"}, {'authorId': '7469234', 'name': 'Davide Andreoletti'}, {'authorId': '40120784', 'name': 'Omran Ayoub'}]
118	69e3df4aa15574841e6f051bd43d40c15b0bb519	Initial impressions of ChatGPT for anatomy education.		Anatomical Sciences Education	2/7/2023	[{'authorId': '40552521', 'name': 'Sreenivasulu Reddy Mogali'}]
119	a147a3c5eb5ccc6aebc0e8e11f7900c03e5c9b7c	ChatGPT at Universities â€“ The Least of Our Concerns		SSRN Electronic Journal		[{'authorId': '14786067', 'name': 'Jurgen Willems'}]
120	1f39037c56c0985d716e5808772e58b84c9dbae4	The ChatGPT Effect on AI-Themed Cryptocurrencies		SSRN Electronic Journal		[{'authorId': '113611772', 'name': 'Lennart Ante'}, {'authorId': '2205319612', 'name': 'Ender Demir'}]
121	bbd126759a1c43b3b829f44c201a2c1ad1ffa1e4	ChatGPT for Next Generation Science Learning		SSRN Electronic Journal		[{'authorId': '2202162761', 'name': 'Xiaoming Zhai'}]
122	ecd0b23e4828fca585a05eff56563852d35858d9	[ChatGPT : Milestone text AI with game changing potential].		European Journal of Trauma	2/10/2023	[{'authorId': '152860549', 'name': 'C. Krettek'}]
123	55c75a0d583f847b3bc528d61d2da6b0aca1427f	Discursive Competence in ChatGPT, Part 1: Talking with Dragons		SSRN Electronic Journal		[{'authorId': '3195738', 'name': 'W. Benzon'}]
124	5f996fd3592478b6923590ed5347d6206357e95a	What ChatGPT and generative AI mean for science		Nature	2/1/2023	[{'authorId': '1413934873', 'name': 'Chris Stokel-Walker'}, {'authorId': '46619889', 'name': 'Richard van Noorden'}]
125	d32adaaf927c7fcfcde42e5add984c39b2bb8bd6	Daily briefing: Science urgently needs a plan for ChatGPT.		Nature	2/3/2023	[{'authorId': '82335473', 'name': 'Flora Graham'}]
126	8aeede855e975d98f711ec2c1fad1378b9b7c8b9	ChatGPT: Can artificial intelligence language models be of value for cardiovascular nurses and allied health professionals.		European Journal of Cardiovascular Nursing	2/8/2023	[{'authorId': '1412424283', 'name': 'P. Moons'}, {'authorId': '28110322', 'name': 'L. Van Bulck'}]
127	d8459994ffc42e6ac021e47cfa840e144d42e354	Information Literacy, Data Literacy, Privacy Literacy, and ChatGPT: Technology Literacies Align with Perspectives on Emerging Technology Adoption within Communities		SSRN Electronic Journal		[{'authorId': '2000639769', 'name': 'Brady D. Lund'}, {'authorId': '75067375', 'name': 'Daniel A. Agbaji'}]
128	494575126d019ec221ad3a03970c4a00b6b45489	Can ChatGPT 'Think Like a Lawyer?' A Socratic Dialogue		SSRN Electronic Journal		[{'authorId': '120912545', 'name': 'Leah M. Bishop'}]
129	6ea22dc509377c076abca0d668ff6404661f4bce	ChatGPT & Generative AI Systems as Quasi-Expert Legal Advice Lawyers - Case Study Considering Potential Appeal Against Conviction of Tom Hayes		SSRN Electronic Journal		[{'authorId': '1423468758', 'name': 'Rupert Macey-Dare'}]
130	8c74508785111193ae5171b83cce419e539e0c42	The AI writing on the wall		Nature Machine Intelligence	1/1/2023	[]
131	c339ab1edf45f8e789c550907d9fece8ca4a3d24	Welcome to the AI future?		Nature Astronomy	1/1/2023	[]
